date,home,away,winner,model,joint_log_E,log_probability_E,joint_log_L,log_probability_L,joint_log_V,log_probability_V
2024-04-14,CA Penarol,Danubio,L,CategoricalNB,-12.841283282211391,-2.8907623411878127,-10.012849245160755,-0.062328304137176715,-15.270722165645529,-5.32020122462195
2024-04-14,Defensor Sporting,River Plate,L,CategoricalNB,-12.296378013194548,-1.4151765529382914,-11.42724939641888,-0.5460479361626227,-12.607831790279773,-1.7266303300235162
2024-04-14,Deportivo Maldonado,Cerro Largo FC,V,CategoricalNB,-12.14885234192832,-1.0515674149227436,-12.677774785559654,-1.5804898585540776,-11.907559145469543,-0.8102742184639666
2024-04-14,Rampla Juniors Futbol Club,Racing Club,V,CategoricalNB,-11.891069668114659,-0.830585811506479,-12.351240158635173,-1.2907563020269937,-12.301316350427644,-1.2408324938194646
2024-04-16,Montevideo Wanderers,Liverpool,V,CategoricalNB,-11.707846800811938,-0.8078222348714288,-12.120677671863609,-1.2206531059231,-12.250431963074432,-1.3504073971339228
2024-04-17,Miramar Misiones,Nacional,V,CategoricalNB,-11.976802188138535,-1.6953782748680304,-13.284467897311405,-3.0030439840409002,-10.546908240697705,-0.26548432742720074
2024-04-19,Liverpool,Defensor Sporting,E,CategoricalNB,-11.994242306547099,-1.1967504923001062,-11.694455939903387,-0.8969641256563943,-12.035298470351211,-1.237806656104219
2024-04-19,Racing Club,CA Cerro,E,CategoricalNB,-11.66644245129236,-0.9261592161121168,-11.69602120398372,-0.9557379688034775,-12.257143286929663,-1.5168600517494202
2024-04-20,Boston River,CA Penarol,V,CategoricalNB,-12.457634748154376,-1.701246948840513,-12.531241631169554,-1.7748538318556903,-11.19019697206254,-0.4338091727486759
2024-04-20,Danubio,Cerro Largo FC,E,CategoricalNB,-11.883673904127695,-0.8734723001578946,-12.467348429771247,-1.4571468258014466,-12.061164887532222,-1.050963283562421
2024-04-20,Nacional,Rampla Juniors Futbol Club,L,CategoricalNB,-12.719101531662284,-2.7792978860361064,-10.009512471273503,-0.06970882564732506,-15.1888413253105,-5.2490376796843226
2024-04-21,CA Fenix,Montevideo Wanderers,V,CategoricalNB,-12.27091053588621,-0.9604716624731893,-12.708893957458788,-1.3984550840457661,-12.303855178207575,-0.9934163047945539
2024-04-21,Deportivo Maldonado,Miramar Misiones,V,CategoricalNB,-11.93701133511191,-0.964467862630098,-11.824334938391923,-0.8517914659101109,-12.62194909449199,-1.6494056220101783
2024-04-21,River Plate,CA Progreso,E,CategoricalNB,-11.532039825458167,-1.6168268023120653,-12.637954512375991,-2.7227414892298896,-10.222039961255723,-0.30682693810962114
2024-04-24,Rampla Juniors Futbol Club,Defensor Sporting,L,CategoricalNB,-12.02886869999085,-1.2384720843513666,-12.992863504938219,-2.2024668892987354,-11.301817194159382,-0.511420578519898
2024-04-27,Cerro Largo FC,Boston River,L,CategoricalNB,-11.175960303959732,-0.8650028338236648,-11.712498567712677,-1.4015410975766098,-11.411374143975946,-1.100416673839879
2024-04-27,Rampla Juniors Futbol Club,Deportivo Maldonado,E,CategoricalNB,-12.546902506337878,-1.1981578710576333,-11.82362307018192,-0.4748784349016759,-13.921960961640414,-2.5732163263601695
2024-04-28,CA Cerro,Nacional,V,CategoricalNB,-11.962968066417798,-1.839187650800083,-12.98015854363832,-2.856378128020605,-10.367666424728922,-0.2438860091112076
2024-04-28,CA Progreso,Liverpool,L,CategoricalNB,-12.529990863793437,-1.4719018007332423,-11.679423456229557,-0.6213343931693629,-12.513586525770199,-1.4554974627100048
2024-04-28,Miramar Misiones,Danubio,V,CategoricalNB,-11.912245032414878,-0.9413423097668048,-12.097107433680744,-1.1262047110326705,-12.2239447490819,-1.2530420264338265
2024-04-29,Defensor Sporting,Montevideo Wanderers,E,CategoricalNB,-12.230575706467517,-1.3673143630628335,-11.28042537523429,-0.41716403182960526,-13.313223458383723,-2.449962114979039
2024-04-29,Racing Club,CA Fenix,L,CategoricalNB,-12.149461747783546,-1.443681077217967,-11.07132878735121,-0.3655481167856305,-13.363234723064584,-2.6574540524990056
2024-04-30,CA Penarol,River Plate,L,CategoricalNB,-12.430569464173677,-2.551390501233673,-9.970154636841071,-0.09097567390106676,-14.591165181899107,-4.711986218959103
2024-05-03,Danubio,Rampla Juniors Futbol Club,E,CategoricalNB,-11.54013472271703,-0.973611954791826,-11.255660537809703,-0.6891377698844998,-12.68449731494791,-2.1179745470227065
2024-05-03,Liverpool,CA Penarol,E,CategoricalNB,-12.38242211546724,-1.6923481864615812,-12.882341513383047,-2.1922675843773884,-11.04069580340259,-0.35062187439693204
2024-05-04,Boston River,Miramar Misiones,L,CategoricalNB,-11.553613930528295,-0.8813137413016765,-12.031116525470809,-1.3588163362441907,-11.784615260379063,-1.1123150711524445
2024-05-04,Montevideo Wanderers,CA Progreso,L,CategoricalNB,-12.270357263493183,-1.6053706815947404,-13.268697214049045,-2.6037106321506016,-10.986313121328026,-0.3213265394295828
2024-05-04,Nacional,Racing Club,L,CategoricalNB,-12.802837617314196,-1.983243091803427,-11.058047509908707,-0.23845298439793794,-13.41612016540263,-2.59652563989186
2024-05-05,CA Fenix,Defensor Sporting,V,CategoricalNB,-11.733091327811083,-0.9251278366970794,-12.48741677721627,-1.679453286102266,-11.682528544565972,-0.8745650534519687
2024-05-05,Deportivo Maldonado,CA Cerro,L,CategoricalNB,-11.955105024041703,-0.9946023748418416,-12.24519124731819,-1.2846885981183274,-12.000677831657965,-1.0401751824581034
2024-05-05,River Plate,Cerro Largo FC,V,CategoricalNB,-11.68489994255876,-0.9379514190315579,-11.578592865292665,-0.8316443417654629,-12.5000359866059,-1.753087463078698
2024-05-11,CA Cerro,Danubio,L,CategoricalNB,-11.308898301962104,-0.8107341034650997,-11.66926618123548,-1.1711019827384757,-11.902853615388397,-1.404689416891392
2024-05-11,CA Penarol,Montevideo Wanderers,L,CategoricalNB,-12.866439955529225,-2.511138165558725,-10.452375580194344,-0.09707379022384366,-14.835147227664525,-4.479845437694024
2024-05-11,Miramar Misiones,River Plate,E,CategoricalNB,-12.143805145848793,-0.9096537136903855,-12.530111385535953,-1.2959599533775457,-12.362085528312397,-1.1279340961539894
2024-05-11,Nacional,CA Fenix,V,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2024-05-11,Racing Club,Deportivo Maldonado,V,CategoricalNB,-11.957516885311522,-1.209038408107519,-11.27510641750852,-0.5266279403045164,-12.947400125479623,-2.19892164827562
2024-05-12,CA Progreso,Defensor Sporting,V,CategoricalNB,-12.2028976688479,-1.324905391444613,-12.2897155410481,-1.411723263644813,-11.59042631892335,-0.7124340415200638
2024-05-12,Liverpool,Cerro Largo FC,L,CategoricalNB,-12.38485749969389,-1.2574086253770318,-12.089494190941338,-0.9620453166244793,-12.225563035156052,-1.0981141608391933
2024-05-12,Rampla Juniors Futbol Club,Boston River,V,CategoricalNB,-11.875233944821582,-0.8710424940530466,-11.984275941741416,-0.9800844909728799,-12.583073059204422,-1.5788816084358857
2024-05-18,CA Fenix,CA Progreso,L,CategoricalNB,-12.271181712718187,-1.0804004051335916,-12.846550399749749,-1.6557690921651531,-11.946665373205713,-0.7558840656211174
2024-05-18,Defensor Sporting,CA Penarol,V,CategoricalNB,-12.637937487159942,-1.6110078762412474,-12.00793309161308,-0.981003480694385,-11.881704174753784,-0.8547745638350897
2024-05-18,River Plate,Rampla Juniors Futbol Club,V,CategoricalNB,-11.762116758166057,-0.8700184468494552,-12.136417213038843,-1.2443189017222416,-12.119957169494834,-1.227858858178232
2024-05-19,Boston River,CA Cerro,L,CategoricalNB,-11.982710348922053,-1.0301708021759346,-11.773640073235773,-0.8211005264896549,-12.546562889619798,-1.5940233428736796
2024-05-19,Danubio,Racing Club,V,CategoricalNB,-11.68489994255876,-0.9379514190315579,-11.578592865292665,-0.8316443417654629,-12.5000359866059,-1.753087463078698
2024-05-19,Montevideo Wanderers,Cerro Largo FC,L,CategoricalNB,-12.092791628579128,-1.1863297759868736,-12.460955997297983,-1.5544941447057283,-11.633447380020284,-0.7269855274280292
2024-05-20,Liverpool,Miramar Misiones,L,CategoricalNB,-11.959588771766471,-1.2460359549728768,-11.157843507554428,-0.44429069076083394,-13.357526693621578,-2.6439738768279835
2024-05-21,Deportivo Maldonado,Nacional,V,CategoricalNB,-12.280229220369552,-2.030841980937703,-13.167288599536473,-2.917901360104624,-10.454288177709829,-0.20490093827798006
2024-05-24,CA Penarol,CA Progreso,L,CategoricalNB,-12.911917045228224,-2.7941565275052564,-10.18956992182918,-0.07180940410621339,-14.9305347307566,-4.812774213033633
2024-05-24,Racing Club,Boston River,V,CategoricalNB,-12.134044607780401,-1.7720771968065172,-13.265048847990071,-2.903081437016187,-10.616644807986441,-0.2546773970125571
2024-05-25,Liverpool,Rampla Juniors Futbol Club,V,CategoricalNB,-11.861385244219061,-1.1014948502798028,-11.845357566443386,-1.0854671725041278,-11.86891013474167,-1.1090197408024114
2024-05-25,Miramar Misiones,Montevideo Wanderers,L,CategoricalNB,-12.192181875610514,-2.157146379393142,-13.914467255356652,-3.8794317591392797,-10.18158525940432,-0.14654976318694857
2024-05-25,Nacional,Danubio,L,CategoricalNB,-12.470852459552178,-2.7345915162041106,-9.80977960369116,-0.07351866034309218,-14.858833100459464,-5.122572157111396
2024-05-26,CA Cerro,River Plate,L,CategoricalNB,-12.118560618849651,-0.8756356678577735,-12.163372280183292,-0.9204473291914148,-12.929988946820854,-1.6870639958289768
2024-05-26,Defensor Sporting,Cerro Largo FC,L,CategoricalNB,-12.756015184787577,-1.9577319552138448,-10.983922072003233,-0.18563884242950124,-14.365007545771746,-3.566724316198014
2024-05-26,Deportivo Maldonado,CA Fenix,V,CategoricalNB,-12.189135337306821,-1.0058308471182524,-12.51739975240974,-1.3340952622211706,-12.175227064029903,-0.9919225738413342
2024-06-01,Montevideo Wanderers,Rampla Juniors Futbol Club,L,CategoricalNB,-11.873142224026516,-1.1258722754493888,-12.380240832139528,-1.6329708835624004,-11.48065129318392,-0.7333813446067925
2024-06-02,CA Fenix,CA Penarol,V,CategoricalNB,-12.486068930133065,-1.9405767946050538,-13.224546118729101,-2.67905398320109,-10.784065532958769,-0.23857339743075734
2024-06-02,Defensor Sporting,Miramar Misiones,L,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2024-06-02,River Plate,Racing Club,E,CategoricalNB,-12.103434296788985,-0.8758529845203675,-12.763273648366793,-1.535692336098176,-12.22674609027949,-0.9991647780108739
2024-06-03,Danubio,Deportivo Maldonado,E,CategoricalNB,-12.034634866626133,-0.9536908914155351,-12.830116101253287,-1.749172126042689,-11.90018536154471,-0.8192413863341113
2024-06-03,Liverpool,CA Cerro,V,CategoricalNB,-12.223993375626753,-0.9983777543858601,-11.944385229832278,-0.7187696085913853,-13.162365510476034,-1.9367498892351414
2024-06-04,CA Progreso,Cerro Largo FC,V,CategoricalNB,-12.265469324135031,-1.049134106950012,-12.75133137122605,-1.5349961540410302,-12.05034899027426,-0.8340137730892412
2024-06-05,Boston River,Nacional,V,CategoricalNB,-12.62009949408198,-1.6533568381287758,-12.37420337190689,-1.407460715953686,-11.539745730957923,-0.5730030750047188
2024-06-08,Liverpool,Miramar Misiones,V,CategoricalNB,-12.171520288854824,-1.309610274575828,-11.25538269940012,-0.39347268512112343,-13.755717298823543,-2.893807284544547
2024-06-08,Montevideo Wanderers,CA Penarol,L,CategoricalNB,-12.20078101509413,-1.6482170867014698,-12.722256827930803,-2.169692899538143,-10.918719830159601,-0.3661559017669411
2024-06-08,Racing Club,CA Fenix,L,CategoricalNB,-11.92588208366881,-1.6159987078089681,-13.119009398538445,-2.809126022678603,-10.609570243882589,-0.29968686802274647
2024-06-09,CA Cerro,Nacional,L,CategoricalNB,-12.20078101509413,-1.6482170867014698,-12.722256827930803,-2.169692899538143,-10.918719830159601,-0.3661559017669411
2024-06-09,CA Progreso,River Plate,L,CategoricalNB,-12.353664793439181,-1.2683091154391288,-11.535303357269264,-0.4499476792692114,-13.598271643680155,-2.5129159656801026
2024-06-09,Cerro Largo FC,Danubio,E,CategoricalNB,-12.011628746952427,-1.0676629051724227,-11.532351740100655,-0.5883858983206505,-13.236935770624187,-2.292969928844183
2024-06-09,Deportivo Maldonado,Defensor Sporting,V,CategoricalNB,-12.06906137207121,-1.8368429354518376,-13.121009786869696,-2.8887913502503224,-10.474242916983899,-0.24202448036452573
2024-06-11,Rampla Juniors Futbol Club,Boston River,E,CategoricalNB,-12.003533849693564,-1.5727897787381018,-12.914645714666946,-2.4839016437114836,-10.774478416932,-0.3437343459765376
2024-06-15,Miramar Misiones,CA Cerro,L,CategoricalNB,-12.30501039637458,-1.8704570557630316,-13.579371933869567,-3.1448185932580177,-10.654113285954919,-0.2195599453433701
2024-06-15,Nacional,Liverpool,L,CategoricalNB,-12.96958545262479,-2.5072044782519356,-10.557386494148432,-0.0950055197755777,-15.15787629466663,-4.695495320293777
2024-06-15,River Plate,Deportivo Maldonado,E,CategoricalNB,-12.205383013508564,-0.8813355657006419,-12.502529885256038,-1.1784824374481158,-12.604090678155677,-1.2800432303477542
2024-06-16,CA Fenix,Montevideo Wanderers,L,CategoricalNB,-12.517941461805938,-1.3394319571457967,-12.559828105702339,-1.3813186010421976,-11.898496656906524,-0.7199871522463823
2024-06-16,CA Penarol,Racing Club,E,CategoricalNB,-12.866439955529225,-2.511138165558725,-10.452375580194344,-0.09707379022384366,-14.835147227664525,-4.479845437694024
2024-06-16,Danubio,Rampla Juniors Futbol Club,L,CategoricalNB,-12.143717292167485,-0.8484391947852181,-12.602898615216882,-1.3076205178346143,-12.49441400883985,-1.1991359114575832
2024-06-16,Defensor Sporting,CA Progreso,E,CategoricalNB,-12.752025503325827,-2.3997715792996335,-10.466538962529718,-0.11428503850352456,-14.411753202557245,-4.059499278531051
2024-06-17,Boston River,Cerro Largo FC,V,CategoricalNB,-12.660980543205826,-2.253214121523321,-10.53615778471723,-0.12839136303472465,-14.57921496295428,-4.171448541271776
2024-06-22,CA Cerro,Danubio,E,CategoricalNB,-11.835685153295794,-1.4922477644934666,-10.665231847566117,-0.3217944587637902,-13.333461998161646,-2.9900246093593186
2024-06-22,CA Progreso,CA Penarol,V,CategoricalNB,-12.272500748936835,-2.144286943774155,-13.533723977608837,-3.4055101724461565,-10.291134493123439,-0.16292068796075831
2024-06-22,Deportivo Maldonado,CA Fenix,V,CategoricalNB,-12.232464870989014,-1.9695273638704478,-13.75409222220674,-3.4911547150881734,-10.44925317796468,-0.18631567084611333
2024-06-22,Racing Club,Defensor Sporting,V,CategoricalNB,-12.103843791544168,-2.03329151750485,-13.085659159396215,-3.0151068853568965,-10.268935571316115,-0.1983832972767967
2024-06-23,Cerro Largo FC,Nacional,V,CategoricalNB,-12.090356244352481,-1.8682174757148484,-13.253803319739692,-3.0316645511020592,-10.448580148266823,-0.22644137962918975
2024-06-23,Liverpool,Boston River,L,CategoricalNB,-12.174068059805817,-1.028907105351836,-12.93999432503522,-1.7948333705812392,-11.886558655390564,-0.7413977009365826
2024-06-23,Montevideo Wanderers,River Plate,V,CategoricalNB,-12.208875912352992,-1.3067021274374788,-11.339962853364515,-0.43778906844900156,-13.381177183851785,-2.479003398936271
2024-06-23,Rampla Juniors Futbol Club,Miramar Misiones,V,CategoricalNB,-12.171104315766799,-1.0187304768878125,-12.678356679491786,-1.5259828406127998,-12.016215132796278,-0.8638412939172913
2024-07-06,Boston River,CA Cerro,L,CategoricalNB,-11.88559908829031,-1.7800242668802575,-13.279384431688356,-3.1738096102783047,-10.341902325322229,-0.23632750391217705
2024-07-06,CA Penarol,Deportivo Maldonado,E,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2024-07-06,Cerro Largo FC,Liverpool,L,CategoricalNB,-12.12696757639569,-0.9578955978242032,-11.965041925436822,-0.7959699468653341,-12.96993031213343,-1.8008583335619424
2024-07-07,CA Fenix,River Plate,L,CategoricalNB,-11.988035070332353,-1.2981859788803245,-11.210753524841612,-0.5209044333895836,-12.707328229548368,-2.0174791380963395
2024-07-07,CA Progreso,Racing Club,L,CategoricalNB,-11.513330935149794,-0.9178654249821019,-12.191491558620724,-1.596026048453032,-11.516947341818703,-0.9214818316510112
2024-07-07,Defensor Sporting,Montevideo Wanderers,E,CategoricalNB,-12.89375636898332,-2.3145410416012258,-10.701851775592914,-0.12263644821081954,-14.67737037729802,-4.098155049915926
2024-07-07,Nacional,Rampla Juniors Futbol Club,E,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2024-07-08,Miramar Misiones,Danubio,V,CategoricalNB,-11.988035070332353,-1.2981859788803245,-11.210753524841612,-0.5209044333895836,-12.707328229548368,-2.0174791380963395
2024-07-13,Boston River,Miramar Misiones,L,CategoricalNB,-12.293379969592264,-1.097584452189075,-12.385383078064843,-1.1895875606616535,-12.21196980310498,-1.0161742857017906
2024-07-13,Danubio,Nacional,V,CategoricalNB,-12.16266172280595,-1.6636365120905658,-12.586416294787497,-2.087391084072113,-10.875114600655321,-0.3760893899399367
2024-07-13,Deportivo Maldonado,Racing Club,E,CategoricalNB,-11.733091327811083,-0.9251278366970794,-12.48741677721627,-1.679453286102266,-11.682528544565972,-0.8745650534519687
2024-07-13,Rampla Juniors Futbol Club,Liverpool,L,CategoricalNB,-12.118560618849651,-0.8756356678577735,-12.163372280183292,-0.9204473291914148,-12.929988946820854,-1.6870639958289768
2024-07-14,CA Cerro,Cerro Largo FC,V,CategoricalNB,-12.12222877602535,-1.2167724906653063,-12.58908530671293,-1.6836290213528855,-11.563011272214576,-0.6575549868545316
2024-07-14,CA Fenix,Defensor Sporting,V,CategoricalNB,-12.303831596452287,-1.584111800631737,-12.296584502654838,-1.5768647068342876,-11.250326128267785,-0.5306063324472348
2024-07-14,Montevideo Wanderers,CA Progreso,L,CategoricalNB,-12.22702772981099,-1.04058638186142,-12.032004744252047,-0.8455633963024773,-12.712287007393249,-1.5258456594436787
2024-07-14,River Plate,CA Penarol,V,CategoricalNB,-11.757025591178435,-1.3210173350504348,-12.720234586232921,-2.2842263301049215,-10.896008496368525,-0.4600002402405252
2024-07-20,Cerro Largo FC,Rampla Juniors Futbol Club,V,CategoricalNB,-11.871231241558762,-1.4984328704890526,-10.681141599271546,-0.3083432282018368,-13.546299996969895,-3.173501625900185
2024-07-20,Defensor Sporting,River Plate,V,CategoricalNB,-12.534466780331003,-2.4763527620856873,-10.156936098013345,-0.09882207976802881,-14.658603878173679,-4.600489859928363
2024-07-20,Nacional,Miramar Misiones,L,CategoricalNB,-12.821281453742975,-2.260179240820012,-10.702553932806422,-0.1414517198834595,-14.15208824363071,-3.5909860307077466
2024-07-20,Racing Club,Montevideo Wanderers,V,CategoricalNB,-11.677358317692923,-1.0526224715170027,-12.401083583268699,-1.7763477370927792,-11.355120689793265,-0.7303848436173457
2024-07-21,Boston River,Danubio,V,CategoricalNB,-12.460589435819125,-1.130004318809105,-12.281237351190079,-0.9506522341800583,-12.566808151986885,-1.2362230349768648
2024-07-21,CA Penarol,CA Fenix,L,CategoricalNB,-12.640372871386589,-1.7599313583480178,-11.215085769171369,-0.3346442561327976,-13.066571406507245,-2.1861298934686744
2024-07-21,CA Progreso,Deportivo Maldonado,V,CategoricalNB,-12.23704781123247,-1.2432719345039,-11.461746771602868,-0.46797089487429844,-13.455481798875441,-2.461705922146871
2024-07-21,Liverpool,CA Cerro,V,CategoricalNB,-11.71159227083187,-0.8472181479539724,-11.894939906889709,-1.0305657840118112,-12.403403066240735,-1.5390289433628368
2024-07-27,CA Fenix,CA Progreso,E,CategoricalNB,-12.271643498332649,-1.530262588580861,-11.074665561238461,-0.3332846514866734,-13.445115563399613,-2.7037346536478246
2024-07-27,CA Penarol,Defensor Sporting,L,CategoricalNB,-12.791874358731091,-2.25908353829327,-10.681965436765767,-0.1491746163279455,-13.910218331544412,-3.377427511106591
2024-07-27,Miramar Misiones,Cerro Largo FC,E,CategoricalNB,-12.35197066758771,-1.347501517421815,-13.317410937030699,-2.312941786864805,-11.448974174357422,-0.44450502419152826
2024-07-27,Montevideo Wanderers,Deportivo Maldonado,L,CategoricalNB,-11.68773732357363,-0.8956769488253933,-11.82881473685372,-1.0367543621054836,-12.231480518212583,-1.4394201434643463
2024-07-28,CA Cerro,Rampla Juniors Futbol Club,L,CategoricalNB,-11.883673904127695,-0.8734723001578946,-12.467348429771247,-1.4571468258014466,-12.061164887532222,-1.050963283562421
2024-07-28,Danubio,Liverpool,L,CategoricalNB,-12.122053517694079,-1.4524625661344235,-11.000805248291766,-0.3312142967321101,-13.707075452516966,-3.0374845009573104
2024-07-28,Nacional,Boston River,L,CategoricalNB,-12.937073718546058,-2.4216695116954448,-10.629096256862768,-0.11369205001215477,-14.494959792775596,-3.9795555859249827
2024-07-29,River Plate,Racing Club,E,CategoricalNB,-12.191106144235215,-0.9607180329470406,-11.988651991846119,-0.7582638805579442,-13.134849054811097,-1.9044609435229223
2024-08-04,Nacional,CA Penarol,E,CategoricalNB,-12.713579838428632,-1.7039418688771217,-11.51173722727767,-0.5020992577261598,-12.55715120231435,-1.5475132327628387
2024-08-17,CA Penarol,Cerro Largo FC,E,CategoricalNB,-13.053647910885717,-2.706315992591721,-10.424882734892378,-0.07755081659838226,-15.196151905497375,-4.848819987203379
2024-08-17,Liverpool,Racing Club,E,CategoricalNB,-12.07827762347115,-0.8501406890465724,-12.323747313333207,-1.0956103789086296,-12.662321028260495,-1.434184093835917
2024-08-17,Montevideo Wanderers,CA Cerro,L,CategoricalNB,-12.23127264927284,-1.3501627768573012,-11.307827824069301,-0.42671795165376203,-13.309776125366707,-2.4286662529511673
2024-08-18,Boston River,Deportivo Maldonado,L,CategoricalNB,-12.055779496165536,-1.3132876417851982,-11.157513427462492,-0.4150215730821536,-13.391242686484334,-2.648750832103996
2024-08-18,CA Progreso,Miramar Misiones,E,CategoricalNB,-12.051150143224922,-0.960488376625614,-12.412968738863238,-1.322306972263931,-12.138273975460306,-1.0476122088609987
2024-08-18,Danubio,CA Fenix,L,CategoricalNB,-12.266818737535809,-1.3487821156749256,-11.32373757577473,-0.405700953913847,-13.522614124174956,-2.604577502314072
2024-08-18,River Plate,Nacional,E,CategoricalNB,-12.31011663701377,-1.9082599205372137,-13.549728538335241,-3.1478718218586845,-10.614161351014092,-0.212304634537535
2024-08-19,Defensor Sporting,Rampla Juniors Futbol Club,V,CategoricalNB,-12.631669731148149,-1.6324092246949906,-11.276800864409202,-0.2775403579560436,-14.05906401638064,-3.059803509927482
2024-09-07,CA Cerro,Defensor Sporting,E,CategoricalNB,-11.941593953893184,-1.0095324685012521,-12.236097900293709,-1.304036414901777,-11.942177470676869,-1.010115985284937
2024-09-07,Miramar Misiones,CA Penarol,V,CategoricalNB,-12.262815638627348,-2.519508543373064,-14.091187932025079,-4.347880836770795,-9.841397824515392,-0.09809072926110751
2024-09-07,Racing Club,Montevideo Wanderers,V,CategoricalNB,-11.816799658127458,-1.9844622850777114,-13.34622688457485,-3.513889511525104,-10.015341596587445,-0.18300422353769896
2024-09-08,CA Fenix,Cerro Largo FC,L,CategoricalNB,-11.804002066690375,-1.185096729447185,-12.726581681876992,-2.107676344633802,-11.17618792635294,-0.5572825891097501
2024-09-08,Danubio,Boston River,L,CategoricalNB,-12.20078101509413,-1.6482170867014698,-12.722256827930803,-2.169692899538143,-10.918719830159601,-0.3661559017669411
2024-09-08,Deportivo Maldonado,River Plate,V,CategoricalNB,-11.414708819718252,-0.8647849555207863,-11.715255220288315,-1.1653313560908494,-11.870286034000655,-1.3203621698031895
2024-09-08,Nacional,Liverpool,L,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2024-09-08,Rampla Juniors Futbol Club,CA Progreso,L,CategoricalNB,-11.671056704277865,-1.1230893548193794,-11.118485673121997,-0.5705183236635119,-12.759850550210183,-2.211883200751698
2024-09-14,CA Progreso,CA Cerro,V,CategoricalNB,-11.97104058545506,-1.2173469959074765,-12.868831045926363,-2.115137456378779,-11.292629227916402,-0.5389356383688177
2024-09-14,Cerro Largo FC,Miramar Misiones,V,CategoricalNB,-11.626957117375943,-0.9217873528982494,-11.594818142882449,-0.8896483784047557,-12.358599046282732,-1.653429281805039
2024-09-14,Defensor Sporting,Racing Club,V,CategoricalNB,-12.19113775226649,-1.6732780697243808,-10.7671725108285,-0.24931282828639034,-13.928111708468949,-3.410252025926839
2024-09-15,CA Penarol,Rampla Juniors Futbol Club,L,CategoricalNB,-12.802837617314196,-1.983243091803427,-11.058047509908707,-0.23845298439793794,-13.41612016540263,-2.59652563989186
2024-09-15,Danubio,River Plate,L,CategoricalNB,-12.002010831196946,-1.1529514585721454,-11.493200763228353,-0.6441413906035525,-12.686759053304774,-1.8376996806799735
2024-09-15,Deportivo Maldonado,Liverpool,V,CategoricalNB,-12.115288711064446,-0.9376243797477013,-12.436578805272536,-1.258914473955791,-12.303192718137973,-1.1255283868212285
2024-09-16,Montevideo Wanderers,Nacional,V,CategoricalNB,-12.554571971704338,-1.5075188325757534,-12.167839299704143,-1.120786160575559,-11.839981230906021,-0.7929280917774371
2024-09-17,Boston River,CA Fenix,L,CategoricalNB,-12.353141171581266,-1.0996052640783862,-11.976709714705372,-0.7231738072024925,-12.958451954805865,-1.7049160473029854
2024-09-21,Deportivo Maldonado,Montevideo Wanderers,V,CategoricalNB,-12.105359480951599,-1.8200974712639564,-13.575309650283906,-3.2900476405962635,-10.507483528069498,-0.2222215183818559
2024-09-21,Racing Club,CA Progreso,L,CategoricalNB,-11.725270791618572,-1.0524053449395385,-11.345430602461825,-0.6725651557827916,-12.635375424638807,-1.9625099779597743
2024-09-21,Rampla Juniors Futbol Club,Cerro Largo FC,L,CategoricalNB,-12.324214741796256,-1.1599664569090695,-11.772653038700678,-0.6084047538134918,-13.11417172536103,-1.9499234404738441
2024-09-22,Boston River,River Plate,L,CategoricalNB,-12.273381480462634,-1.110271544363707,-12.308730196492045,-1.1456202603931178,-12.205803474154033,-1.0426935380551061
2024-09-22,CA Fenix,Miramar Misiones,E,CategoricalNB,-11.900713427787183,-0.9768477226085892,-11.726654639468308,-0.8027889342897137,-12.664401466411269,-1.7405357612326746
2024-09-22,Danubio,Liverpool,L,CategoricalNB,-12.246398971333507,-1.76273914134506,-10.707926455885799,-0.2242666258973518,-14.01301898190807,-3.529359151919623
2024-09-22,Nacional,Defensor Sporting,E,CategoricalNB,-12.841283282211391,-2.8907623411878127,-10.012849245160755,-0.062328304137176715,-15.270722165645529,-5.32020122462195
2024-09-23,CA Cerro,CA Penarol,V,CategoricalNB,-12.325126468733558,-1.590572312952709,-12.429378035524836,-1.6948238797439874,-11.224663359550705,-0.49010920376985645
2024-09-28,Cerro Largo FC,CA Cerro,L,CategoricalNB,-12.043565446030092,-0.8954003069140732,-12.190379389070708,-1.0422142499546894,-12.579946415731577,-1.431781276615558
2024-09-28,Miramar Misiones,Rampla Juniors Futbol Club,E,CategoricalNB,-11.81167721318946,-1.5550147310651337,-13.107562187626241,-2.8508997055019147,-10.569974989946362,-0.3133125078220349
2024-09-29,Defensor Sporting,Deportivo Maldonado,L,CategoricalNB,-12.304522029473967,-1.4006800058075601,-11.273533553533479,-0.36969152986707243,-13.674460975016087,-2.7706189513496806
2024-09-29,Liverpool,Boston River,E,CategoricalNB,-12.110465721590787,-1.8576073317154425,-13.545666254749584,-3.2928078648742396,-10.46753159312867,-0.2146732032533265
